urls;actions;numerosity
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=525&GameID=0022400375&Season=2024-25&flag=1&title=Caruso%20BLOCK%20(2%20BLK);[{'player': '55', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '9', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=529&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20Traveling%20Turnover%20(P5.T17);[{'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=535&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20REBOUND%20(Off:3%20Def:4);[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '13', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=536&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20STEAL%20(1%20STL);[{'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=542&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20REBOUND%20(Off:3%20Def:5);[{'player': '8', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '12', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}, {'player': '8', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];5
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=543&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%2010%27%20Turnaround%20Fadeaway%20(16%20PTS);[{'player': '13', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=544&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20P.FOUL%20(P1.T2)%20(J.Williams);[{'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=546&GameID=0022400375&Season=2024-25&flag=1&title=Smith%20S.FOUL%20(P3.T3)%20(M.Lindsay);[{'player': '12', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=548&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20Free%20Throw%201%20of%202%20(8%20PTS);[{'player': '55', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=550&GameID=0022400375&Season=2024-25&flag=1&title=Herro%203%27%20Reverse%20Layup%20(22%20PTS)%20(Smith%203%20AST);[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '12', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=552&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%2010%27%20Floating%20Jump%20Shot%20(11%20PTS)%20(J.%20Williams%202%20AST);[{'player': '55', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '8', 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=554&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:4%20Def:10);[{'player': '14', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=556&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:5%20Def:10);[{'player': '2', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=560&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20REBOUND%20(Off:3%20Def:6);[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}, {'player': '8', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=561&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20Jaquez%20Jr.%2025%27%203PT%20Pullup%20Jump%20Shot;[{'player': '11', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=563&GameID=0022400375&Season=2024-25&flag=1&title=Dort%20L.B.FOUL%20(P2.T1)%20(J.Conley);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=566&GameID=0022400375&Season=2024-25&flag=1&title=Wallace%20S.FOUL%20(P1.T2)%20(M.Lindsay);[{'player': '22', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=568&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20Free%20Throw%201%20of%203%20(23%20PTS);[{'player': '14', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=569&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20Free%20Throw%202%20of%203%20(24%20PTS);[{'player': '14', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=573&GameID=0022400375&Season=2024-25&flag=1&title=J.%20Williams%20REBOUND%20(Off:1%20Def:5);[{'player': '14', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=574&GameID=0022400375&Season=2024-25&flag=1&title=Caruso%2020%27%20Jump%20Shot%20(4%20PTS)%20(J.%20Williams%203%20AST);[{'player': '9', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '8', 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=577&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:5%20Def:11);[{'player': '11', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=579&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20REBOUND%20(Off:3%20Def:9);[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '14', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=580&GameID=0022400375&Season=2024-25&flag=1&title=Smith%203PT%20Jump%20Shot%20(13%20PTS)%20(Robinson%206%20AST);[{'player': '12', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '55', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=582&GameID=0022400375&Season=2024-25&flag=1&title=Gilgeous-Alexander%2010%27%20Driving%20Floating%20Jump%20Shot%20(25%20PTS)%20(J.%20Williams%204%20AST);[{'player': '2', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '8', 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=586&GameID=0022400375&Season=2024-25&flag=1&title=Dort%20S.FOUL%20(P3.T3)%20(J.Williams);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=588&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20Jaquez%20Jr.%20Free%20Throw%201%20of%202;[{'player': '11', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=590&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20Free%20Throw%202%20of%202%20(9%20PTS);[{'player': '11', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=591&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20STEAL%20(1%20STL);[{'player': '8', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}, {'player': '11', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=593&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20Traveling%20Turnover%20(P2.T19);[{'player': '11', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=596&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20REBOUND%20(Off:0%20Def:6);[{'player': '55', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '11', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=598&GameID=0022400375&Season=2024-25&flag=1&title=Caruso%20REBOUND%20(Off:0%20Def:2);[{'player': '55', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=599&GameID=0022400375&Season=2024-25&flag=1&title=J.%20Williams%2024%27%203PT%20Jump%20Shot%20(32%20PTS)%20(Caruso%205%20AST);[{'player': '8', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '9', 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=601&GameID=0022400375&Season=2024-25&flag=1&title=Herro%2026%27%203PT%20Jump%20Shot%20(27%20PTS)%20(Smith%204%20AST);[{'player': '14', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '12', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=603&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20STEAL%20(3%20STL);[{'player': '9', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}, {'player': '14', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=605&GameID=0022400375&Season=2024-25&flag=1&title=Dort%20S.FOUL%20(P4.T4)%20(M.Lindsay);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=607&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20Free%20Throw%201%20of%202%20(17%20PTS);[{'player': '13', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=608&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20Adebayo%20Free%20Throw%202%20of%202;[{'player': '13', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=609&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:5%20Def:12);[{'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=611&GameID=0022400375&Season=2024-25&flag=1&title=Caruso%20REBOUND%20(Off:1%20Def:2);[{'player': '8', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '9', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=612&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20Personal%20Take%20Foul%20(P1.T4)%20(J.Conley);[{'player': '14', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=614&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20Personal%20Take%20Foul%20(P4.PN)%20(M.Lindsay);[{'player': '11', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=616&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20Hartenstein%20Free%20Throw%201%20of%202;[{'player': '55', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=618&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20Free%20Throw%202%20of%202%20(12%20PTS);[{'player': '55', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=622&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20L.B.FOUL%20(P2.PN)%20(M.Lindsay);[{'player': '55', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=624&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20Free%20Throw%201%20of%202%20(13%20PTS);[{'player': '55', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=626&GameID=0022400375&Season=2024-25&flag=1&title=Adebayo%20REBOUND%20(Off:3%20Def:7);[{'player': '55', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=630&GameID=0022400375&Season=2024-25&flag=1&title=Dort%20S.FOUL%20(P5.PN)%20(M.Lindsay);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=632&GameID=0022400375&Season=2024-25&flag=1&title=Herro%20Free%20Throw%201%20of%202%20(28%20PTS);[{'player': '14', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=636&GameID=0022400375&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:5%20Def:13);[{'player': '14', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'orange'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=638&GameID=0022400375&Season=2024-25&flag=1&title=Jaquez%20Jr.%20Personal%20Take%20Foul%20(P5.PN)%20(J.Williams);[{'player': '11', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=640&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20J.%20Williams%20Free%20Throw%201%20of%202;[{'player': '8', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=642&GameID=0022400375&Season=2024-25&flag=1&title=J.%20Williams%20Free%20Throw%202%20of%202%20(33%20PTS);[{'player': '8', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'orange'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=643&GameID=0022400375&Season=2024-25&flag=1&title=MISS%20Jaquez%20Jr.%2051%27%203PT%20Jump%20Shot;[{'player': '11', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=8&GameID=0022400871&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:0%20Def:1);[{'player': '4', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=9&GameID=0022400871&Season=2024-25&flag=1&title=Jal.%20Williams%208%27%20Pullup%20Jump%20Shot%20(2%20PTS);[{'player': '8', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=11&GameID=0022400871&Season=2024-25&flag=1&title=Wallace%20REBOUND%20(Off:0%20Def:1);[{'player': '24', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=12&GameID=0022400871&Season=2024-25&flag=1&title=Wallace%203PT%20Jump%20Shot%20(3%20PTS)%20(Dort%201%20AST);[{'player': '22', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '5', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=14&GameID=0022400871&Season=2024-25&flag=1&title=Vassell%2010%27%20Driving%20Floating%20Jump%20Shot%20(2%20PTS)%20(Paul%201%20AST);[{'player': '24', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=16&GameID=0022400871&Season=2024-25&flag=1&title=Gilgeous-Alexander%2025%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Jal.%20Williams%201%20AST);[{'player': '2', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '8', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=18&GameID=0022400871&Season=2024-25&flag=1&title=Vassell%2012%27%20Pullup%20Jump%20Shot%20(4%20PTS);[{'player': '24', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=20&GameID=0022400871&Season=2024-25&flag=1&title=Biyombo%20REBOUND%20(Off:0%20Def:1);[{'player': '55', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '18', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=23&GameID=0022400871&Season=2024-25&flag=1&title=Wallace%20REBOUND%20(Off:0%20Def:2);[{'player': '18', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '55', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=26&GameID=0022400871&Season=2024-25&flag=1&title=Jal.%20Williams%2025%27%203PT%20Jump%20Shot%20(5%20PTS);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '2', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '8', 'action': '3PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=30&GameID=0022400871&Season=2024-25&flag=1&title=Biyombo%20Tip%20Layup%20Shot%20(2%20PTS);[{'player': '24', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '18', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}, {'player': '18', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'black'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=31&GameID=0022400871&Season=2024-25&flag=1&title=Wallace%2025%27%203PT%20Jump%20Shot%20(6%20PTS)%20(Gilgeous-Alexander%201%20AST);[{'player': '22', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=33&GameID=0022400871&Season=2024-25&flag=1&title=Fox%2026%27%203PT%20Step%20Back%20Jump%20Shot%20(3%20PTS)%20(Vassell%201%20AST);[{'player': '4', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '24', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=35&GameID=0022400871&Season=2024-25&flag=1&title=Dort%20REBOUND%20(Off:1%20Def:0);[{'player': '22', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=36&GameID=0022400871&Season=2024-25&flag=1&title=MISS%20Gilgeous-Alexander%2011%27%20Pullup%20Jump%20Shot;[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=39&GameID=0022400871&Season=2024-25&flag=1&title=Dort%20P.FOUL%20(P1.T1)%20(K.Cutler);[{'player': '5', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=41&GameID=0022400871&Season=2024-25&flag=1&title=Fox%2014%27%20Pullup%20Jump%20Shot%20(5%20PTS)%20(Biyombo%201%20AST);[{'player': '4', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '18', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=43&GameID=0022400871&Season=2024-25&flag=1&title=Paul%20REBOUND%20(Off:0%20Def:1);[{'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=46&GameID=0022400871&Season=2024-25&flag=1&title=Paul%20BLOCK%20(1%20BLK);[{'player': '4', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '2', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=50&GameID=0022400871&Season=2024-25&flag=1&title=Gilgeous-Alexander%2011%27%20Pullup%20Jump%20Shot%20(5%20PTS)%20(Hartenstein%201%20AST);[{'player': '2', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '55', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=52&GameID=0022400871&Season=2024-25&flag=1&title=MISS%20Barnes%205%27%20Driving%20Floating%20Bank%20Jump%20Shot;[{'player': '40', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=53&GameID=0022400871&Season=2024-25&flag=1&title=Hartenstein%20REBOUND%20(Off:0%20Def:2);[{'player': '55', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=56&GameID=0022400871&Season=2024-25&flag=1&title=Biyombo%20S.FOUL%20(P1.T1)%20(K.Cutler);[{'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'blue'}, {'player': '18', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'black'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=62&GameID=0022400871&Season=2024-25&flag=1&title=Wallace%20Free%20Throw%201%20of%201%20(9%20PTS);[{'player': '22', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=63&GameID=0022400871&Season=2024-25&flag=1&title=Barnes%2024%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Castle%201%20AST);[{'player': '40', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '5', 'color': 'black'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=65&GameID=0022400871&Season=2024-25&flag=1&title=Jal.%20Williams%2025%27%203PT%20Jump%20Shot%20(8%20PTS)%20(Hartenstein%202%20AST);[{'player': '8', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '55', 'color': 'blue'}];1
